annotation_id,claim_id,dataset,gold_label,claim_sha256,path_text,relations,path_type,evidence_tier,claim_predicate_families,kg_relation_family,predicate_aligned,endpoint_aligned,path_score,entity_pair_key,claim_cluster_id,duplicate_group_size,path_relevance,evidence_role,error_type,semantic_relation_remapped,actionability
eswa_0363,pubhealth_test_65,pubhealth,SUPPORT,0d66e64c57e0544f04ed976756e702542c36e81e8acc0066e53e7c6e92ecfe72,Levonorgestrel --causes--> Pregnancy,causes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CAUSES,FALSE,TRUE,0.6675,Compound::DB00367||Side Effect::C0032961,claim_5f524f9de7,1,PARTIAL,CONTEXT_ONLY,POLARITY,false,NON_ACTIONABLE
eswa_0364,pubhealth_train_944,pubhealth,SUPPORT,ba222dd4a9958fd274056667a81b07b5d854c321b00e888fe5d4a14fbdd1f522,obesity --presents--> Obesity,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:9970||Symptom::D009765,claim_40e37e27f9,1,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0365,pubhealth_validation_871,pubhealth,SUPPORT,f59e236b9740ccfbb41f89e8aabf1cce45aad2be0a717374591a2d5172d3a28a,post-traumatic stress disorder --treats--> Paroxetine ; Paroxetine --causes--> Stress,treats;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.8105,Compound::DB00715||Side Effect::C0038435,claim_c454233bb1,1,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0366,pubhealth_train_1105,pubhealth,UNCERTAIN,7c90bf2b908b1fac95f0aa9d542761256e7060daadc2f27c0bb1c8ae4bedb85a,brain cancer --localizes--> brain,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:1319,claim_2818eaacda,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0367,pubhealth_validation_801,pubhealth,UNCERTAIN,579b5bd3305dbe7fd0642cf68ea3de4c9fa1782f47b096cae7fa27166048a598,lung cancer --localizes--> lung,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002048||Disease::DOID:1324,claim_bc35b274c2,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0368,pubhealth_train_261,pubhealth,UNCERTAIN,87d4f89b00f623c230e05878d24bdf944aa27a26f31d9a5859f22a726743e431,cancer --contraindicates--> Ibandronate ; Ibandronate --causes--> Redness,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.73,Compound::DB00710||Side Effect::C0332575,claim_d9cacf2244,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0369,medfact_bench_252,scifact,REFUTE,93ae53e6501bc2e921e55df8213f0e1f65209176410cab6b4bc9283c01958db4,type 1 diabetes mellitus --associates--> IL2,associates,1-hop,DIRECT_PREDICATE_MATCH,ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:9744||Gene::3558,claim_5b8137bbc4,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0370,medfact_bench_294,scifact,REFUTE,1a0f37f74dc9c5cae79e230ccf5baf4fbcd7a7a7317cd91f529141f925806626,FOXO3 --participates--> Disease,participates,1-hop,DIRECT_PREDICATE_MISMATCH,PRESENTS;ASSOCIATES,CONTEXT_ONLY,FALSE,TRUE,0.4675,Gene::2309||Pathway::PC7_3278,claim_3e629cc009,1,PARTIAL,CONTEXT_ONLY,RELATION_MISMATCH,false,NON_ACTIONABLE
eswa_0371,medfact_bench_150,scifact,REFUTE,dc417054d77fe758b7a23b4274322d6774557cd9902370dc730f13aa40f86e2d,cervical cancer --localizes--> uterus,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000995||Disease::DOID:4362,claim_5d4d20879f,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0372,medfact_bench_143,scifact,REFUTE,914ea55ea00322859cb309928aeddc165b21ff7f8d01bc74edae51a3b34b0b1a,UBC --interacts--> KAT6A ; CSF1R --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::1436||Gene::7994,claim_bfca81b653,1,PARTIAL,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0373,medfact_bench_298,scifact,SUPPORT,62caff8170f5635043ac2ecbced7b1d8d7a5a5cab0aec1a6d63d264533b593c7,Tamoxifen --treats--> breast cancer,treats,1-hop,DIRECT_PREDICATE_MATCH,TREATS,TREATS,TRUE,TRUE,0.9175,Compound::DB00675||Disease::DOID:1612,claim_3249170f28,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0374,medfact_bench_302,scifact,SUPPORT,5bc608ac789955836444988f88df64f8a10ce6fed6cd2de8a0cf1129460a135f,heart --expresses--> C7orf49,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::78996,claim_8a5cf15336,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0375,medfact_bench_8,scifact,SUPPORT,e7a7fd0383b268309fcab86c367b88971381ddc54579f3ae4cb7452d1d979d59,XPO1 --interacts--> DICER1 ; ADAR --interacts--> XPO1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,INTERACTS,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::103||Gene::7514,claim_626905bb24,1,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0376,medfact_bench_26,scifact,UNCERTAIN,1fbc93b2c87a6c0c96a00b599f8dac1af692ddc814a44e8bb09b8fab7771dc9d,MAPRE2 --interacts--> MAPRE1,interacts,1-hop,DIRECT_PREDICATE_MATCH,INTERACTS,INTERACTS,TRUE,TRUE,0.9175,Gene::10982||Gene::22919,claim_078464d45d,1,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0377,medfact_bench_4,scifact,UNCERTAIN,e4365b36e2002132a0bf00558942a909a377ee8ed8cdd8f4c6f35704a96180d7,blood --downregulates--> TNFAIP1,downregulates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000178||Gene::7126,claim_ff173c9408,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0378,medfact_bench_203,scifact,UNCERTAIN,b20134e55d81ac21f58d4443fcc5d97346846b9b29c6fde0556bc368ae63f615,UBC --interacts--> YY1AP1 ; NF2 --interacts--> UBC,interacts;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7025,Gene::4771||Gene::7316,claim_6a2e6163fa,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0379,medfact_bench_809,healthver,REFUTE,5bb32344e167f2ea28a891d47baebcc5cffe091659dcc4d68a2ce0fc5a7a3d09,Nicotine --includes--> Nicotine,includes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB00184||Pharmacologic Class::N0000006496,claim_c11c618f61,6,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0380,medfact_bench_1140,healthver,REFUTE,840e828efdaa953645f64572796535d36d0131889298b12870cf65c523416e1d,Acetaminophen --adverse_event_context--> Fever,adverse_event_context,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CAUSES,FALSE,TRUE,0.6675,Compound::DB00316||PrimeKG::Symptom::HPO:1945,claim_e5c41b4984,4,PARTIAL,CONTEXT_ONLY,POLARITY,true,NON_ACTIONABLE
eswa_0381,medfact_bench_808,healthver,SUPPORT,5bb32344e167f2ea28a891d47baebcc5cffe091659dcc4d68a2ce0fc5a7a3d09,Nicotine --includes--> Nicotine,includes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB00184||Pharmacologic Class::N0000006496,claim_c11c618f61,6,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0382,medfact_bench_1155,healthver,SUPPORT,8a5afaa105d7c82bdf11ff55502dbea6bbc6bff7da5ac2bebbca0b8ef44c4eaf,Nicotine --includes--> Nicotine,includes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB00184||Pharmacologic Class::N0000006496,claim_fd447bcc80,6,IRRELEVANT,UNKNOWN,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0383,medfact_bench_905,healthver,SUPPORT,6d9a4c79599cfa83d8166e7c1431f7cec54b7921db72794ba1fdd4d1f01fe82b,lung --upregulates--> HS3ST2 ; HS3ST2 --participates--> Disease,upregulates;participates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.6488,Anatomy::UBERON:0002048||Pathway::PC7_3278,claim_d2d2f1c112,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0384,medfact_bench_1234,healthver,UNCERTAIN,5e75455646ecb5bf4221cf0f416182408514bb0dbd7c2118dc1a77a3e8df3a17,systemic lupus erythematosus --localizes--> immune system,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002405||Disease::DOID:9074,claim_fa434ad150,7,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0385,medfact_bench_1519,medaesqa,SUPPORT,c9e1b03e71ee3f1d8281dfc3cd059b4cafe14c5a54fb4e7c2e741761046dfa96,obesity --presents--> Weight Loss,presents,1-hop,DIRECT_PREDICATE_MATCH,PRESENTS,PRESENTS,TRUE,TRUE,0.9175,Disease::DOID:9970||Symptom::D015431,claim_de0bba634c,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0386,medfact_bench_1791,medaesqa,SUPPORT,4aeb30131e072b311b83c8ae97ead1a5b7a2451a13a0a3ac5ecd163ce2aa960c,cleidocranial dysplasia --presents--> Short stature,presents,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:7340||PrimeKG::Symptom::HPO:4322,claim_88abd29670,4,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0387,medfact_bench_1627,medaesqa,SUPPORT,7fe2fdd95c35262017627de774a2f0cf56af15b94a440ca7f8f501a4a2a5cf6a,RUNX2 --participates--> ossification,participates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0001503||Gene::860,claim_4ce83e423d,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0388,medfact_bench_1832,medaesqa,SUPPORT,84ffa537aba3d9f9ef36f788b3ad1f812ad4a9a5234fd48acf66f31dab61f71b,ZNF675 --participates--> bone resorption ; TNFSF11 --interacts--> ZNF675,participates;interacts,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.6879,Biological Process::GO:0045453||Gene::8600,claim_149bf5ebd7,2,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0389,medfact_bench_1727,medaesqa,UNCERTAIN,9eadced95ff634b3e7895e62db3ced3533aa0c6e5e08c358d9b9cf34e99973fc,lung --expresses--> RUNX2,expresses,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES;ASSOCIATES,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0002048||Gene::860,claim_e747f23859,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0390,medfact_bench_1962,medaesqa,UNCERTAIN,8559faf22343ed5e583c99e82ad57bd396bdd06191437eb6a7ec9406b1699057,NR4A3 --targets--> Dasatinib ; Dasatinib --causes--> Infection,targets;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.7238,Compound::DB01254||Side Effect::C0009450,claim_fa883072c5,4,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0391,pubhealth_train_1290,pubhealth,REFUTE,8b80e2958719491c8737761869571eafc47b4cca1b99c2f8869108bd9ad6e100,lung cancer --localizes--> lung,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002048||Disease::DOID:1324,claim_1c2771b282,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0392,pubhealth_train_327,pubhealth,REFUTE,8f1273ed2d1e8af438a9bd373040cb2ca5d7c340f0efbe3af4a2954f1207bb55,acquired immunodeficiency syndrome --localizes--> blood,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000178||Disease::DOID:635,claim_fcf6b11e90,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0393,pubhealth_train_934,pubhealth,SUPPORT,9adf11d5b9f12ffcc895f3056aad3b3581733551449ab32bdd7d2f057dc4a525,heart --expresses--> APP,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::351,claim_1e203b0cbe,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0394,pubhealth_train_1437,pubhealth,UNCERTAIN,9a51dfa58daecd015c6b7c6ce6f2a013e4f0cdf25678069ef813db58dceee759,uterine fibroid --localizes--> uterus,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000995||Disease::DOID:13223,claim_0c41adf1c5,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0395,pubhealth_train_253,pubhealth,UNCERTAIN,5f84d94f79b9fb0317f8f84fd2c6716493180d027973131dbc6f7101085c8915,cancer --contraindicates--> Tacrolimus ; Tacrolimus --causes--> Ulcer,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.77,Compound::DB00864||Side Effect::C0041582,claim_c3471ca25b,1,IRRELEVANT,CONTEXT_ONLY,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0396,medfact_bench_10,scifact,REFUTE,18765520c12f499374c8c8e96f6acab025a66cbfc04de2f4f9046bd77f61417e,breast cancer --associates--> ALDH1A1,associates,1-hop,DIRECT_PREDICATE_MATCH,EXPRESSION;ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:1612||Gene::216,claim_df6fdd4941,1,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0397,medfact_bench_11,scifact,SUPPORT,9b2dfe5b6a8eaf271a580900057e8f0f92d2f6320b510426bd9cff0a36cf000f,breast cancer --associates--> ALDH1A1,associates,1-hop,DIRECT_PREDICATE_MATCH,EXPRESSION;ASSOCIATES,ASSOCIATES,TRUE,TRUE,0.9175,Disease::DOID:1612||Gene::216,claim_9766252334,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0398,medfact_bench_15,scifact,SUPPORT,37faf49fd9befbc234ab9c1dd54e9813a5cbc46ec6a47405783546c1ed4cb97f,TP53 --interacts--> PPM1D,interacts,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,INTERACTS,FALSE,TRUE,0.6675,Gene::7157||Gene::8493,claim_0cfe202b73,2,PARTIAL,SUPPORT,RELATION_MISMATCH,false,ACTIONABLE
eswa_0399,medfact_bench_101,scifact,UNCERTAIN,56f90d8620da64bd05b634569bbf1eae4eb040428385f5ace7475919b925d92a,epilepsy syndrome --presents--> Seizures,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:1826||Symptom::D012640,claim_2b5f886dd9,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0400,medfact_bench_986,healthver,SUPPORT,5ddd65066a64f8a98b4f9195296c729c795e65af2ea499e0a767b38497310362,kidney disease --contraindicates--> Quercetin ; Ascorbic acid --contraindicates--> kidney disease,contraindicates;contraindicates,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.7567,Compound::DB00126||PrimeKG::Disease::MONDO:5240,claim_c793374a23,2,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0401,medfact_bench_1982,medaesqa,SUPPORT,73152777fc43913bbc0f8f65573cab03c271dafe8b1cf413d39426ca5ddac587,Roflumilast --treats--> chronic obstructive pulmonary disease,treats,1-hop,DIRECT_PREDICATE_MATCH,TREATS,TREATS,TRUE,TRUE,0.9175,Compound::DB01656||Disease::DOID:3083,claim_eb3165f590,1,RELEVANT,SUPPORT,NONE,false,ACTIONABLE
eswa_0402,medfact_bench_1837,medaesqa,SUPPORT,d322bb3834b25801437840c4c6f2a04cbb0f495d85e6a7ff497925ab97fa19e3,cleidocranial dysplasia --presents--> Short stature,presents,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:7340||PrimeKG::Symptom::HPO:4322,claim_a7b08dcc20,2,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0403,medfact_bench_1612,medaesqa,SUPPORT,46e7886d903eb33c71ac0865517b4be877d6f0ec75ef3c8b0189364c98c34236,RUNX2 --participates--> bone development,participates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0060348||Gene::860,claim_18de2a076a,3,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0404,medfact_bench_1877,medaesqa,SUPPORT,37bffab69186a294e8d2c2b105ecc294942346becaf2631e11b7f4cee2566dde,NR4A3 --interacts--> TRIM28 ; TRIM28 --interacts--> MAGEE1,interacts;interacts,2-hop,TWO_HOP_CONTEXT,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.55,Gene::10155||Gene::8013,claim_9f74d22e7e,2,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0405,pubhealth_validation_277,pubhealth,REFUTE,c0390565162efde63cedd5e0449468fd616b690d7c73537bbc804f34e4e48ffe,Progesterone --includes--> Progesterone,includes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Compound::DB00396||Pharmacologic Class::N0000005934,claim_9c970c96df,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0406,pubhealth_validation_898,pubhealth,REFUTE,96ddce883e391729a3d7e1e058153087cc860dd021d9a2fc377cb41025d68b70,heart --expresses--> LITAF,expresses,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,EXPRESSION,FALSE,TRUE,0.6675,Anatomy::UBERON:0000948||Gene::9516,claim_ddf6579577,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0407,pubhealth_validation_309,pubhealth,SUPPORT,99bff11dd4b06047e0458adf2c640ed04403e18a34ed053496bef444ad14b76e,pancreatic cancer --localizes--> pancreas,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0001264||Disease::DOID:1793,claim_05af46cc48,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0408,pubhealth_validation_81,pubhealth,UNCERTAIN,80a53e8e4eab026c7d287e0d7a752aac44d8cad94c63d38fd14071707fdd426d,melanoma --resembles--> skin cancer,resembles,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Disease::DOID:1909||Disease::DOID:4159,claim_48592dd111,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0409,pubhealth_validation_176,pubhealth,UNCERTAIN,8c6500734838cc1777a949f9e7515501661fa37b5622d5fcfae56d52441fb8a3,cancer --contraindicates--> Everolimus ; Everolimus --causes--> Infection,contraindicates;causes,2-hop,TWO_HOP_CONTEXT,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.77,Compound::DB01590||Side Effect::C0009450,claim_d6800a2cdd,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0410,medfact_bench_1734,medaesqa,SUPPORT,60717a222d97036627e9e0338295e169939ae2d8739c5c689d6567ab6db90b26,RUNX2 --interacts--> RB1,interacts,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES;ASSOCIATES,INTERACTS,FALSE,TRUE,0.6675,Gene::5925||Gene::860,claim_799042d7a8,2,IRRELEVANT,CONTEXT_ONLY,INDIRECT_BRIDGE,false,NON_ACTIONABLE
eswa_0411,medfact_bench_1685,medaesqa,SUPPORT,6050c6007f1c36b5d808e946e445982e16310d95f008a4eb90b157800f51e132,RUNX2 --participates--> cell activation,participates,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Biological Process::GO:0001775||Gene::860,claim_e7d6c22680,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0412,medfact_bench_1606,medaesqa,SUPPORT,1cffd194fe8c03c84c6122f918d3648b501907afaa7cbe521633a9ea1520ccce,SOX9 --participates--> cartilage development ; RUNX2 --interacts--> SOX9,participates;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7212,Biological Process::GO:0051216||Gene::860,claim_397ef6320d,3,PARTIAL,SUPPORT,INSUFFICIENT_SPECIFICITY,false,ACTIONABLE
eswa_0413,pubhealth_train_883,pubhealth,REFUTE,2145e0974742ec2b636539489d4db47746766b12c325b2417b7ed62a0615a4a5,Alzheimer's disease --localizes--> brain,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000955||Disease::DOID:10652,claim_b99b2934cd,1,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0414,pubhealth_train_1544,pubhealth,REFUTE,2465eeadc04b439d990c0a0070da598cbb4fc8cfda00a169b58b0d45a4338cfc,acquired immunodeficiency syndrome --presents--> Weight Loss,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,Disease::DOID:635||Symptom::D015431,claim_5f82fd1c82,1,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0415,pubhealth_train_1969,pubhealth,SUPPORT,971ede3de753933b7c8559517dc1450c9750524ee8838f2207bdb3bf2fa24e6e,osteoporosis --presents--> Osteoporosis,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO:5298||PrimeKG::Symptom::HPO:939,claim_1e37d76af0,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0416,pubhealth_test_992,pubhealth,UNCERTAIN,a7ab2d7577adf185795e10aa046790c83a6fb7614fc65f578e1065f58ef16bd0,Macular degeneration --presents--> macular degeneration,presents,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,PRESENTS,FALSE,TRUE,0.6675,PrimeKG::Disease::MONDO_grouped:11285_13406_12767_12540_7932_14189_3004_5150_5417_14207_12659_14266_13420_13409_12419_13416_12674_100114||PrimeKG::Symptom::HPO:608,claim_0869632dc4,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0417,medfact_bench_1977,medaesqa,SUPPORT,64c45da59d2f002c466ed46778dcd0e54aa1d96a5b6ae8e1e20f6e278c243b2b,chronic obstructive pulmonary disease --localizes--> lung,localizes,1-hop,DIRECT_PREDICATE_MISMATCH,TREATS,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0002048||Disease::DOID:3083,claim_4b20bd79c2,2,PARTIAL,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
eswa_0418,medfact_bench_1799,medaesqa,SUPPORT,841fca37529c67e43c99c43c728db79d31724706f024644eb4281d9d46ac8cc7,RUNX2 --interacts--> UBC ; UBC --interacts--> IMPACT,interacts;interacts,2-hop,TWO_HOP_CONTEXT,CAUSES,CONTEXT_ONLY,FALSE,TRUE,0.7525,Gene::55364||Gene::860,claim_d67abc13c2,3,IRRELEVANT,UNKNOWN,ENTITY_LINKING,false,NON_ACTIONABLE
eswa_0419,pubhealth_validation_973,pubhealth,REFUTE,586df3c0c121316adbada119a37b20ba816c56099f8d0c4f9c5dd352e153ca5b,coronary artery disease --localizes--> heart,localizes,1-hop,DIRECT_RELATION_UNRESOLVED,UNRESOLVED,CONTEXT_ONLY,FALSE,TRUE,0.4675,Anatomy::UBERON:0000948||Disease::DOID:3393,claim_73ad393fee,1,IRRELEVANT,CONTEXT_ONLY,INSUFFICIENT_SPECIFICITY,false,NON_ACTIONABLE
